tsne_x,tsne_y,id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
-18.274065,31.250456,keyboard_electronic_098-037-100,keyboard_electronic_098-037-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-037-100.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,37,100,16000,dark|distortion
-4.946233,-11.442404,reed_acoustic_018-060-025,reed_acoustic_018-060-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-060-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,60,25,16000,
2.4157057,-67.49128,vocal_synthetic_003-104-075,vocal_synthetic_003-104-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-104-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,104,75,16000,bright|distortion|long_release|nonlinear_env
-26.323189,-3.7151463,organ_electronic_113-058-050,organ_electronic_113-058-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-058-050.wav,958,organ_electronic_113,6,organ,1,electronic,58,50,16000,dark
-20.525562,20.045874,keyboard_electronic_078-045-127,keyboard_electronic_078-045-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-045-127.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,45,127,16000,bright
-22.215527,-28.683872,reed_acoustic_037-065-050,reed_acoustic_037-065-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-065-050.wav,387,reed_acoustic_037,7,reed,0,acoustic,65,50,16000,reverb
-15.631755,-28.736599,organ_electronic_007-069-075,organ_electronic_007-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-069-075.wav,123,organ_electronic_007,6,organ,1,electronic,69,75,16000,distortion|long_release|nonlinear_env
22.062773,-43.322285,brass_acoustic_006-088-075,brass_acoustic_006-088-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-088-075.wav,43,brass_acoustic_006,1,brass,0,acoustic,88,75,16000,reverb
7.5895066,-26.960554,flute_acoustic_002-080-050,flute_acoustic_002-080-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-080-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,80,50,16000,reverb
-47.945187,-15.5140705,brass_acoustic_006-045-050,brass_acoustic_006-045-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-045-050.wav,43,brass_acoustic_006,1,brass,0,acoustic,45,50,16000,reverb
